"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
14243,2004,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
14263,2004,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
14283,2004,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
14303,2004,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
14304,2004,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
14310,2004,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
14362,2004,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
14623,2004,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
14641,2005,1,"Competition","COMP",1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
14642,2005,1,"Competition","COMP",1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
14643,2005,1,"Competition","COMP",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
14644,2005,1,"Competition","COMP",1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
14647,2005,1,"Competition","COMP",1,"Belgium","BE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",4
14649,2005,1,"Competition","COMP",1,"Belgium","BE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",2
14661,2005,1,"Competition","COMP",2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
14662,2005,1,"Competition","COMP",2,"France","FR",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
14663,2005,1,"Competition","COMP",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",15
14664,2005,1,"Competition","COMP",2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",5
14667,2005,1,"Competition","COMP",2,"France","FR",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
14670,2005,1,"Competition","COMP",2,"France","FR",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
14671,2005,1,"Competition","COMP",2,"France","FR",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
14678,2005,1,"Competition","COMP",2,"France","FR",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
14679,2005,1,"Competition","COMP",2,"France","FR",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",1
14681,2005,1,"Competition","COMP",3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",32
14682,2005,1,"Competition","COMP",3,"Germany","DE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",5
14683,2005,1,"Competition","COMP",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",32
14684,2005,1,"Competition","COMP",3,"Germany","DE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",8
14686,2005,1,"Competition","COMP",3,"Germany","DE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
14687,2005,1,"Competition","COMP",3,"Germany","DE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",5
14689,2005,1,"Competition","COMP",3,"Germany","DE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
14691,2005,1,"Competition","COMP",3,"Germany","DE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
14698,2005,1,"Competition","COMP",3,"Germany","DE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
14701,2005,1,"Competition","COMP",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",54
14702,2005,1,"Competition","COMP",4,"Italy","IT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
14703,2005,1,"Competition","COMP",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",23
14704,2005,1,"Competition","COMP",4,"Italy","IT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",10
14707,2005,1,"Competition","COMP",4,"Italy","IT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
14708,2005,1,"Competition","COMP",4,"Italy","IT",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
14709,2005,1,"Competition","COMP",4,"Italy","IT",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
14711,2005,1,"Competition","COMP",4,"Italy","IT",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",4
14713,2005,1,"Competition","COMP",4,"Italy","IT",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
14719,2005,1,"Competition","COMP",4,"Italy","IT",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",2
14721,2005,1,"Competition","COMP",5,"Luxembourg","LU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
14741,2005,1,"Competition","COMP",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",11
14742,2005,1,"Competition","COMP",6,"Netherlands","NL",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
14743,2005,1,"Competition","COMP",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",24
14744,2005,1,"Competition","COMP",6,"Netherlands","NL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
14746,2005,1,"Competition","COMP",6,"Netherlands","NL",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",2
14749,2005,1,"Competition","COMP",6,"Netherlands","NL",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
14758,2005,1,"Competition","COMP",6,"Netherlands","NL",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
14761,2005,1,"Competition","COMP",7,"Denmark","DK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
14762,2005,1,"Competition","COMP",7,"Denmark","DK",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
14763,2005,1,"Competition","COMP",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
14764,2005,1,"Competition","COMP",7,"Denmark","DK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
14766,2005,1,"Competition","COMP",7,"Denmark","DK",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
14770,2005,1,"Competition","COMP",7,"Denmark","DK",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
14773,2005,1,"Competition","COMP",7,"Denmark","DK",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
14781,2005,1,"Competition","COMP",8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
14782,2005,1,"Competition","COMP",8,"Ireland","IE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
14783,2005,1,"Competition","COMP",8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
14798,2005,1,"Competition","COMP",8,"Ireland","IE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",2
14801,2005,1,"Competition","COMP",9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",74
14802,2005,1,"Competition","COMP",9,"United Kingdom","UK",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
14803,2005,1,"Competition","COMP",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",28
14804,2005,1,"Competition","COMP",9,"United Kingdom","UK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",6
14807,2005,1,"Competition","COMP",9,"United Kingdom","UK",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
14808,2005,1,"Competition","COMP",9,"United Kingdom","UK",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
14811,2005,1,"Competition","COMP",9,"United Kingdom","UK",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",3
14821,2005,1,"Competition","COMP",10,"Greece","EL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
14823,2005,1,"Competition","COMP",10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
14824,2005,1,"Competition","COMP",10,"Greece","EL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
14827,2005,1,"Competition","COMP",10,"Greece","EL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
14831,2005,1,"Competition","COMP",10,"Greece","EL",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
14833,2005,1,"Competition","COMP",10,"Greece","EL",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
14841,2005,1,"Competition","COMP",11,"Portugal","PT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
