"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_type_ID","decision_type","count_decisions"
32035,2001,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
32041,2001,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
32043,2001,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",17
32062,2001,1,"Competition","COMP",13,"Austria","AT",2,"Individual application",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
32063,2001,1,"Competition","COMP",13,"Austria","AT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
32081,2001,1,"Competition","COMP",13,"Austria","AT",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
32083,2001,1,"Competition","COMP",13,"Austria","AT",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
32098,2001,1,"Competition","COMP",13,"Austria","AT",3,"Ad hoc",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
32103,2001,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
32104,2001,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
32110,2001,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
32123,2001,1,"Competition","COMP",14,"Finland","FI",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
32161,2001,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
32163,2001,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
32164,2001,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
32166,2001,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
32202,2001,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
32223,2001,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
32281,2001,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
32283,2001,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",51
32287,2001,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
32341,2001,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
32343,2001,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",47
32344,2001,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
32347,2001,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
32401,2001,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
32402,2001,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",3
32403,2001,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",65
32404,2001,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",10
32407,2001,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
32410,2001,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",4
32415,2001,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",2
32463,2001,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
32522,2001,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
32523,2001,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",16
32524,2001,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
32583,2001,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
32643,2001,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
32703,2001,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",16
32763,2001,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
32823,2001,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
32881,2001,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
32883,2001,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",48
32884,2001,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
32890,2001,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",2
32891,2001,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
32903,2001,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
32943,2001,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",18
33003,2001,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
33063,2001,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
33123,2001,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
33124,2001,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
33183,2001,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
33184,2001,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
33195,2001,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
33243,2001,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",12
33303,2001,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
33304,2001,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
33307,2001,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
33423,2001,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
33424,2001,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
33483,2001,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
33543,2001,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
33603,2001,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
33604,2001,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
33610,2001,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",2
33721,2001,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
33723,2001,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
33783,2001,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",22
33784,2001,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
33843,2001,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
33903,2001,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
33963,2001,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
33969,2001,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",1,"Scheme",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
34023,2002,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
34024,2002,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
34025,2002,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
34027,2002,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
34030,2002,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",2
34033,2002,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
34038,2002,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
34062,2002,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
34064,2002,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
34065,2002,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
34066,2002,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
34067,2002,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",4
34069,2002,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
34071,2002,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
34081,2002,1,"Competition","COMP",2,"France","FR",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
34082,2002,1,"Competition","COMP",2,"France","FR",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
34083,2002,1,"Competition","COMP",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",22
34084,2002,1,"Competition","COMP",2,"France","FR",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
